	class	name	lat	lon	address
5293	Салон связи	Билайн	56.738192000000005	37.167525	просп. Боголюбова, 15А, Дубна, Россия
5294	Магазин электроники	Цифровой супермаркет DNS	43.117181	133.11953400000002	Ленинская ул., 10, Партизанск, Россия
5295	Салон связи	Tele2	55.776849	37.581537	площадь Тверская Застава, 7, Москва, Россия
5296	Салон связи	Салон-магазин МТС	55.658388	37.400890000000004	Боровское ш., 6, Москва, Россия
5297	Салон связи	Xiaomi	55.706883	37.592096000000005	ул. Вавилова, 3, Москва, Россия
5298	Магазин электроники	Corporate network	55.754121999999995	37.735153000000004	ш. Энтузиастов, 34, Москва, Россия
5299	Салон связи	Tele2	55.76286999999999	37.564976	ул. Красная Пресня, 44, стр. 1, Москва, Россия
5300	Салон связи	Билайн	55.732859	38.464881	Россия, Московская область, городской округ Электросталь, поселок Фрязево, Железнодорожная улица
5301	Салон связи	МТС	55.812798	37.501896	Ленинградское ш., 5, Москва, Россия
5302	Салон связи	Dostavka.ru	55.818103	37.50213	ул. Зои и Александра Космодемьянских, 4, корп. 1, Москва, Россия
5303	Салон связи	Билайн	54.65841700000001	39.647558000000004	Октябрьская ул., 31/1, Московский административный округ, район Приокский, Рязань, Россия
5304	Салон связи	Салон-магазин МТС	55.770633	38.433907	ул. Ялагина, 4, Электросталь, Россия
5305	Магазин электроники	Магазин-склад электроники	55.544837	37.783344	Россия, Московская область, Ленинский район, посёлок Петровское
5306	Магазин электроники	Цифровой супермаркет DNS	58.531709	31.242359999999998	ул. Ломоносова, 29, Великий Новгород, Россия
5307	Салон связи	Телефон.ру	55.758088	37.660312	ул. Земляной Вал, 29, стр. 1, Москва, Россия
5308	Салон связи	Салон связи Билайн	55.580994999999994	37.657667	Булатниковский пр., 14, корп. 7, Москва, Россия
5309	Салон связи	Нтт	56.999863	40.942938	Рабфаковская ул., 29, Фрунзенский район, Иваново, Россия
5310	Салон связи	Tele2	56.316199	38.138071000000004	просп. Красной Армии, 182/1, Сергиев Посад, Россия
5311	Магазин электроники	Avto Gear 37	56.993391	40.973588	ул. Красной Армии, 20, Иваново, Россия
5312	Салон связи	Связной	55.6488	37.745	Люблинская ул., 169, корп. 2, Москва, Россия
5313	Салон связи	Салон-магазин МТС	55.80946899999999	37.464571	Щукинская ул., 42, Москва, Россия
5314	Салон связи	Телефон.ру	55.656991000000005	37.608194	Болотниковская ул., 12, Москва, Россия
5315	Салон связи	Салон-магазин МТС	54.853839	38.563403	ул. Ленина, 13, Озёры, Россия
5316	Салон связи	Связной	54.50899999999999	37.117	Тульская ул., 136А, Алексин, Россия
5317	Магазин электроники	Евростиль	55.719889	37.425752	Можайское ш., 25, Москва, Россия
5318	Салон связи	МегаФон	56.995401	40.984476	ул. 10 Августа, 39А, Иваново, Россия
5319	Салон связи	Евросеть	55.720195999999994	37.379175	Хорошёвский пр., 14, село Немчиновка, Россия
5320	Салон связи	Ремонтная мастерская	55.825947	37.829449	Красноярская ул., 15, Москва, Россия
5321	Магазин электроники	Vatan Bilgisayar	41.0241	29.0977	Sütçü İmam Cad., No:148A, Türkiye
5322	Салон связи	Связной	56.7125	36.7808	Торговый пр., 3А, Конаково, Россия
5323	Салон связи	PhoneLab	55.740437	37.504162	ул. Барклая, 6, Москва, Россия
5324	Салон связи	Салон-магазин МТС	56.10260400000001	38.136672999999995	ул. Новая Жизнь, 2, Красноармейск, Россия
5325	Магазин электроники	Apple Jesus	55.743542000000005	37.505752	Багратионовский пр., 7, корп. 20В, Москва, Россия
5326	Салон связи	Связной	55.7107	37.6751	7-я Кожуховская ул., 9, Москва, Россия
5327	Магазин электроники	Ipont	59.84956	30.320521000000003	Алтайская ул., 8, Санкт-Петербург, Россия
5328	Салон связи	Билайн	55.954054000000006	38.05611	просп. Мира, 18, Фрязино, Россия
5329	Магазин электроники	Даджет	55.609522999999996	37.721094	Ореховый бул., 14, корп. 3, стр. 4, Москва, Россия
5330	Салон связи	Яблоки Trade In	56.331936999999996	36.712663	ул. Карла Маркса, 4, Клин, Россия
5331	Салон связи	Евросеть	55.656254000000004	37.569990999999995	ул. Каховка, 29А, Москва, Россия
5332	Магазин электроники	Цифровой супермаркет DNS	56.906624	60.614553	просп. Космонавтов, 86, Екатеринбург, Россия
5333	Салон связи	Салон-магазин МТС	55.79440699999999	37.97057	ул. Фадеева, 1, Балашиха, Россия
5334	Магазин электроники	Элтрест	55.814684	37.780599	ул. Бирюсинка, 7, стр. 1, Москва, Россия
5335	Салон связи	НОУ-ХАУ	55.672681999999995	37.279979	ул. Свободы, 1, Одинцово, Россия
5336	Салон связи	Билайн	55.751594	37.955779	Центральная ул., 40, микрорайон Кучино, Балашиха, Россия
5337	Салон связи	Телефон.ру	55.793728	37.939268	ш. Энтузиастов, 36А, Балашиха, Россия
5338	Магазин электроники	Дом техники	56.319864	38.14533	просп. Красной Армии, 212Г, Сергиев Посад, Россия
5339	Салон связи	Связной	55.9119	37.7346	ул. Мира, 6, Мытищи, Россия
5340	Салон связи	Евросеть	55.8949	37.479116	Библиотечная ул., 13, Химки, Россия
5341	Магазин электроники	Интернет-магазин штатных головных устройств	55.665293999999996	37.739267	Люблинская ул., 82, стр. 1, Москва, Россия
5342	Магазин электроники	Айсберг	67.467885	78.714248	Заполярная ул., 16В, п. г. т. Тазовский, Россия
5343	Салон связи	Связной	55.6636	39.854	Советская ул., 25, Рошаль, Россия
5344	Салон связи	Микролайн	44.944914000000004	34.094640000000005	просп. Кирова, 14, Симферополь, Россия
5345	Салон связи	Евросеть	55.459694999999996	37.756946	Краснодарская ул., 2А, Домодедово, Россия
5346	Магазин электроники	Цифровой супермаркет DNS	54.859712	83.10900600000001	Инженерная ул., 5/1, Советский район, микрорайон Академгородок, Новосибирск, Россия
5347	Магазин электроники	Интернет-магазин Electroni.ru	54.581084999999995	39.746803	М-5 Урал, 196-й километр, 12, Рязань, Россия
5348	Магазин электроники	Магазин электроники	55.681864000000004	37.896190000000004	Волковская ул., 2А, Люберцы, Россия
5349	Салон связи	Телефон.ру	55.729939	36.858235	Московская ул., 29, Звенигород, Россия
5350	Салон связи	Связной	55.877329	38.463121	ул. Советской Конституции, 2А, Ногинск, Россия
5351	Салон связи	Телефон.ру	56.186329	36.971863	Крестьянская ул., 3, Солнечногорск, Россия
5352	Салон связи	Евросеть	55.5196	36.986775	Спортивная ул., 1, рабочий посёлок Селятино, Россия
5353	Салон связи	Билайн	56.868768	35.893844	ул. Горького, 122, Тверь, Россия
5354	Салон связи	Iphonewlike	55.664095999999994	37.75594	Братиславская ул., 5, Москва, Россия
5355	Салон связи	Tele2	55.840238	37.486255	Кронштадтский бул., 3, стр. 3, Москва, Россия
5356	Магазин электроники	Onyx	55.723891	37.688557	Волгоградский просп., 32, корп. 8, Москва, Россия
5357	Магазин электроники	Видеорегистраторы 	59.929176	30.327437	Садовая ул., 28-30к23, Санкт-Петербург, Россия
5358	Салон связи	Ремонт Apple Setka	55.68433	37.6213	Варшавское ш., 26, стр. 7, Москва, Россия
5359	Салон связи	Билайн	55.803681000000005	37.820403000000006	Сиреневый бул., 63, Москва, Россия
5360	Салон связи	Салон-магазин МТС	55.981161	37.184382	к900, Зеленоград, Россия
5361	Магазин электроники	Магазин Cam77.ru 	55.799284	37.52704	ул. Острякова, 3, Москва, Россия
5362	Магазин электроники	Цифровой супермаркет DNS	55.41664599999999	37.835764000000005	просп. Академика Туполева, 2, микрорайон Авиационный, Домодедово, Россия
5363	Салон связи	МегаФон	55.848513	37.590596999999995	Сигнальный пр., 6А, Москва, Россия
5364	Салон связи	Салон-магазин МТС	55.369130000000006	37.784321000000006	ул. Заборье, 1Д, микрорайон Востряково, Домодедово, Россия
5365	Магазин электроники	Эксперт	56.14990699999999	38.847770000000004	Привокзальная ул., 22А, Киржач, Россия
5366	Салон связи	МегаФон	55.977929	37.15384	Панфиловский просп., к1550, Зеленоград, Россия
5367	Салон связи	Телефон.ру	55.84024	37.492024	Головинское ш., 5, Москва, Россия
5368	Магазин электроники	Action-Store	55.769378	37.638512	Даев пер., 20, Москва, Россия
5369	Салон связи	Mosdevice. online	55.741067	37.415634000000004	Ярцевская ул., 25А, Москва, Россия
5370	Магазин электроники	1mobshop.ru	55.754298999999996	37.71459	Авиамоторная ул., 10, корп. 2, Москва, Россия
5371	Магазин электроники	Kartina TV	55.55240799999999	37.552157	ул. Поляны, 7, Москва, Россия
5372	Магазин электроники	Цифровой супермаркет DNS	55.357767	86.06639799999999	Кузнецкий просп., 33А, Кемерово, Россия
5373	Магазин электроники	Максимус	54.898256	38.078866	просп. Победы, 63А, Ступино, Россия
5374	Салон связи	Билайн	57.030588	40.924388	Дюковская ул., 36, Иваново, Россия
5375	Магазин электроники	Www. InetMagaz.ru	55.831817	37.625334	просп. Мира, 119, стр. 18, Москва, Россия
5376	Магазин электроники	МирLcd	55.609646999999995	37.606365000000004	Кировоградская ул., 15, Москва, Россия
5377	Салон связи	Tele2	54.54065	36.313538	Грабцевское ш., 59, Калуга, Россия
5378	Магазин электроники	Магазин Zte	55.681259999999995	37.589195000000004	ул. Дмитрия Ульянова, 42, стр. 1, Москва, Россия
5379	Магазин электроники	e2e4	52.285869	104.27218	ул. Степана Разина, 6, Иркутск, Россия
5380	Магазин электроники	Телефоны и смартфоны Agm	55.77475	37.668848	Нижняя Красносельская ул., 40/12к1, Москва, Россия
5381	Магазин электроники	Айшоп	55.937313	37.838333	ул. Тихонравова, 28В, микрорайон Юбилейный, Королёв, Россия
5382	Магазин электроники	Zmax	55.829901	37.623304	Хованская ул., 24, Москва, Россия
5383	Салон связи	Билайн	55.726882999999994	37.625683	Большая Серпуховская ул., 17, стр. 1, Москва, Россия
5384	Магазин электроники	Электроника	56.031181000000004	35.957917	Парковая ул., 22, Волоколамск, Россия
5385	Салон связи	Салон-магазин МТС	55.797134	37.717178999999994	Большая Черкизовская ул., 3, корп. 1, Москва, Россия
5386	Магазин электроники	Максимус	56.303856	38.133214	Вознесенская ул., 32А, Сергиев Посад, Россия
5387	Салон связи	МегаФон	55.975390000000004	37.906791999999996	Советский просп., 2А, Ивантеевка, Россия
5388	Салон связи	Линк Ор	55.627782999999994	37.436391	Киевское ш., 1, д. Румянцево, Россия
5389	Магазин электроники	Lee Store	55.747426000000004	37.657269	Николоямская ул., 31, Москва, Россия
5390	Салон связи	Евросеть	56.167253	40.463839	Суздальский просп., 13А, Владимир, Россия
5391	Магазин электроники	В-Лазер	43.097277000000005	131.957664	ул. Борисенко, 35, корп. 1, Владивосток, Россия
5392	Магазин электроники	Секрет Жизни	55.800792	37.71389	Краснобогатырская ул., 89, стр. 1, Москва, Россия
5393	Магазин электроники	Электронный торговый дом I-Prime	54.891688	38.06244	ул. Горького, 26, Ступино, Россия
5394	Магазин электроники	Максимус	55.678529000000005	37.267921	ул. Маршала Неделина, 6, Одинцово, Россия
5395	Магазин электроники	Teleview	55.821451	37.598959	ул. Академика Королёва, 23, стр. 1, Москва, Россия
5396	Салон связи	Tele2	54.85377	38.562596	ул. Ленина, 15, Озёры, Россия
5397	Салон связи	Салон-магазин МТС	55.736165	37.591156	Зубовский бул., 17, стр. 1, Москва, Россия
5398	Салон связи	Связной	55.80784499999999	37.408198	ул. Маршала Катукова, 17, корп. 1, Москва, Россия
5399	Салон связи	Связной	55.87236	38.425508	7-я Малобуньковская ул., 5, Ногинск, Россия
5400	Магазин электроники	М.Видео	55.055733	82.911905	Красный просп., 101, Новосибирск, Россия
5401	Салон связи	АэроСеть	56.010949	37.473552000000005	ул. Ленина, 23, корп. 4, Лобня, Россия
5402	Магазин электроники	Эльдорадо	55.913742000000006	37.86821	просп. Космонавтов, 27Б, Королёв, Россия
5403	Салон связи	НОУ-ХАУ	56.301347	38.134828000000006	Кооперативная ул., 3, Сергиев Посад, Россия
5404	Салон связи	Евросеть	56.261327	34.356595	ул. Краностроителей, 30Б, Ржев, Россия
5405	Магазин электроники	Сотэлит	69.40762600000001	30.220783	Гвардейский просп., 6, п. г. т. Никель, Россия
5406	Магазин электроники	Цифровой супермаркет DNS	59.92795	30.318838	Сенная площадь, 1, Санкт-Петербург, Россия
5407	Магазин электроники	Юлмарт, Центр исполнения заказов	55.699188	37.619116999999996	Варшавское ш., 8, Москва, Россия
5408	Салон связи	Евросеть	55.678655000000006	37.467451000000004	ул. Мичуринский Проспект, Олимпийская Деревня, 3, корп. 1, Москва, Россия
5409	Магазин электроники	Хорошая связь	59.933217000000006	30.438157	Заневский просп., 67к2, Санкт-Петербург, Россия
5410	Магазин электроники	Магазин Кант	44.96029	34.10774	бул. Франко, 39, Симферополь, Россия
5411	Магазин электроники	М.Видео	52.724	41.457	Советская ул., 99А, Тамбов, Россия
5412	Салон связи	Салон-магазин МТС	56.73716999999999	37.165495	просп. Боголюбова, 15Б, Дубна, Россия
5413	Салон связи	Евросеть	56.838843999999995	35.895123999999996	просп. Чайковского, 35, Тверь, Россия
5414	Магазин электроники	Видео Арсенал	55.747581000000004	37.802265999999996	Новогиреевская ул., 53, Москва, Россия
5415	Салон связи	Билайн	55.822449	37.646375	просп. Мира, 150, Москва, Россия
5416	Магазин электроники	Юлмарт	56.874860999999996	37.356294	ул. Кирова, 26, Кимры, Россия
5417	Салон связи	Телефон.ру	55.765088	37.557547	Большая Декабрьская ул., 3, стр. 1, Москва, Россия
5418	Магазин электроники	Цифровой супермаркет DNS	56.259260999999995	43.858942	ул. Плотникова, 3А, микрорайон Соцгород-I, Нижний Новгород, Россия
5419	Салон связи	Либерти	54.624402	39.717181	ул. Дзержинского, 18, Рязань, Россия
5420	Магазин электроники	Интернет-магазин ed-store.ru	55.770621999999996	37.501946999999994	2-й Силикатный пр., 9, стр. 5, Москва, Россия
5421	Магазин электроники	Вип Дрон Рус	55.666431	37.575343	Зюзинская ул., 6, корп. 2, Москва, Россия
5422	Магазин электроники	USgadget.ru	55.770674	37.567186	ул. Пресненский Вал, 17, стр. 1, Москва, Россия
5423	Магазин электроники	Максимус	55.601009999999995	37.471104	Калужское шоссе, 22-й километр, 22, Россия
5424	Салон связи	Apple-island.ru	55.800084	37.637496999999996	просп. Мира, 102, стр. 34, Москва, Россия
5425	Салон связи	Максимус	55.424224	37.493641	Ленинградская ул., 21, Подольск, Россия
5426	Магазин электроники	Магазин бытовой техники Электроника	53.254633	34.329561	Красноармейская ул., 170, Брянск, Россия
5427	Салон связи	НОУ-ХАУ	55.622170999999994	37.605722	Кировоградская ул., 14, Москва, Россия
5428	Салон связи	Билайн	54.489681999999995	36.214524	Академическая ул., 15, Калуга, Россия
5429	Магазин электроники	Технопарк	55.763937	37.557735	Звенигородское ш., 4, Москва, Россия
5430	Салон связи	Связной	55.6305	37.6586	Пролетарский просп., вл30, Москва, Россия
5431	Магазин электроники	Аксессуары к сотовым телефонам	55.81505799999999	37.565563	Тимирязевская ул., 16, Москва, Россия
5432	Салон связи	Салон-магазин МТС	54.96742	35.860363	просп. Ленина, 13, Медынь, Россия
5433	Магазин электроники	Товары с уценкой	60.047092000000006	30.329411999999998	просп. Энгельса, 132, корп. 1, Санкт-Петербург, Россия
5434	Салон связи	WNC	55.118053	36.61336	ул. Аксенова, 17, Обнинск, Россия
5435	Магазин электроники	Интернет-магазин Lsteam	55.762166	37.557825	2-я Звенигородская ул., 12, стр. 1, Москва, Россия
5436	Магазин электроники	Сотэлит	69.24767	33.312307000000004	ул. Ленина, 68А, Гаджиево, Россия
5437	Магазин электроники	Мсота	55.634001	37.440117	Киевское шоссе, 22-й километр, дв4с1кА, Россия
5438	Магазин электроники	Техномаркет Командир	58.232271999999995	92.497396	ул. Горького, 84А, Лесосибирск, Россия
5439	Салон связи	МегаФон	56.119609	38.144839000000005	просп. Испытателей, 9, корп. 2, Красноармейск, Россия
5440	Салон связи	Телефон.ру	55.751031000000005	37.783868	2-я Владимирская ул., 36/21, Москва, Россия
5441	Салон связи	Салон-магазин МТС	55.701043999999996	36.193661999999996	ул. Солнцева, 4, Руза, Россия
5442	Магазин электроники	Цифровой супермаркет DNS	47.232976	39.713758	Ворошиловский просп., 101, Ростов-на-Дону, Россия
5443	Магазин электроники	Hi-Fi центр	57.006956	40.968845	ул. Жиделева, 1, корп. 22, Иваново, Россия
5444	Магазин электроники	Интернет-магазин Абэка	55.67293000000001	37.59012	Севастопольский просп., 41, Москва, Россия
5445	Магазин электроники	Цифровой супермаркет DNS	55.148582999999995	37.487468	ул. Чехова, 1, Чехов, Россия
5446	Салон связи	Сервисный центр	55.797366000000004	37.814799	Измайловский бул., 67, корп. 1, Москва, Россия
5447	Магазин электроники	Эксперт	56.718201	36.785519	Привокзальная площадь, 1/1, Конаково, Россия
5448	Салон связи	ТМС-Связь	56.7817	36.108627	32, поселок Эммаус, Россия
5449	Магазин электроники	Феникс	66.65853299999999	66.371875	Школьная ул., 17, Лабытнанги, Россия
5450	Салон связи	Салон-магазин МТС	55.748725	37.539011	Пресненская наб., 2, Москва, Россия
5451	Салон связи	Билайн	55.809852	37.383866999999995	МКАД, 66-й километр, 1, Москва, Россия
5452	Салон связи	Салон-магазин МТС	55.706499	37.657424	Автозаводская ул., 11, Москва, Россия
5453	Магазин электроники	Цифроград	56.993874	40.978679	Лежневская ул., 164, Иваново, Россия
5454	Магазин электроники	DNS TechnoPoint	54.955194999999996	82.819834	Толмачёвская ул., 27/2, Новосибирск, Россия
5455	Магазин электроники	Xiaomi, оригинальная техника с гарантией	55.966972	37.186803000000005	Россия, Москва, Зеленоград, улица ЦНИИМОД
5456	Салон связи	Максимус	54.873429	37.22058	ул. Ленина, 22, Протвино, Россия
5457	Магазин электроники	Samsung	55.919971999999994	37.708527000000004	ул. Мира, с51, Мытищи, Россия
5458	Магазин электроники	Цифровой супермаркет DNS	51.579802	45.970165	просп. имени 50 лет Октября, 93Е, Саратов, Россия
5459	Магазин электроники	Цифровой супермаркет DNS	55.987446999999996	40.021796	ул. Димитрова, 24И, Собинка, Россия
5460	Магазин электроники	Ситилинк	56.964583	40.990337	просп. Строителей, 25, Иваново, Россия
5461	Салон связи	Билайн	55.759547	37.408543	Осенний бул., 14, Москва, Россия
5462	Салон связи	Телефон.ру	55.729507999999996	36.858388	Московская ул., 20/15, Звенигород, Россия
5463	Магазин электроники	Цифровой супермаркет DNS	45.033409999999996	42.017084999999994	ул. Серова, 466Б, Ставрополь, Россия
5464	Салон связи	Ремонт сотовых телефонов	55.751020999999994	37.717940999999996	ш. Энтузиастов, 22/18соор1, Москва, Россия
5465	Магазин электроники	Цифровой супермаркет DNS	51.482396	46.131507	просп. Фридриха Энгельса, 11, Энгельс, Россия
5466	Салон связи	МегаФон	55.852959999999996	37.681209	Ярославское ш., 6, Москва, Россия
5467	Салон связи	МегаФон	56.33188199999999	36.713417	ул. Карла Маркса, 4, Клин, Россия
5468	Магазин электроники	Цифровой супермаркет DNS	61.675562	50.822377	Первомайская ул., 40, Сыктывкар, Россия
5469	Салон связи	Билайн	56.83906999999999	35.895115999999994	просп. Чайковского, 35, Тверь, Россия
5470	Салон связи	Интернет-магазин Cheap Mobile	55.719421999999994	37.617832	Мытная ул., 48, Москва, Россия
5471	Салон связи	НОУ-ХАУ	56.013059999999996	37.484013	ул. Маяковского, 5, Лобня, Россия
5472	Магазин электроники	Креатор АВ	55.749628	37.732575	2-я ул. Энтузиастов, 5, корп. 40, Москва, Россия
5473	Магазин электроники	Розетка39	54.72041	20.526697	ул. 9 Апреля, 104, Калининград, Россия
5474	Магазин электроники	Сервисный центр Samsung	55.791051	37.635073999999996	просп. Мира, 76, Москва, Россия
5475	Магазин электроники	AppleMart	55.16833100000001	61.405024	ул. Труда, 84, Челябинск, Россия
5476	Салон связи	Tele2	55.61040799999999	38.088825	ул. Гагарина, 60А, Жуковский, Россия
5477	Магазин электроники	F-shteker	59.951338	30.232852	Наличная ул., 42, Санкт-Петербург, Россия
5478	Салон связи	Связной	55.6708	37.8719	Юбилейная ул., 19, Люберцы, Россия
5479	Салон связи	Билайн	55.892768000000004	37.725933000000005	ул. Веры Волошиной, 10, Мытищи, Россия
5480	Магазин электроники	Цифровой супермаркет DNS	57.679494999999996	39.791098	Ленинградский просп., 49А, Ярославль, Россия
5481	Магазин электроники	Пульты	55.648818999999996	37.744962	Люблинская ул., 169, корп. 2, Москва, Россия
5482	Салон связи	Билайн	56.13295600000001	40.357871	просп. Строителей, 46, Владимир, Россия
5483	Магазин электроники	Цифровой супермаркет DNS	60.01145	30.400767	просп. Науки, 21, корп. 1, Санкт-Петербург, Россия
5484	Салон связи	Билайн	54.534401	36.171118	ул. Вишневского, 7, микрорайон Анненки, Калуга, Россия
5485	Салон связи	PineApple7	55.084171999999995	38.805313	площадь Восстания, 7, Коломна, Россия
5486	Салон связи	Телефон.ру	55.705239	37.763108	Волгоградский просп., 78А, Москва, Россия
5487	Магазин электроники	Сервисный центр iDIGITALL	59.197047999999995	39.87117	Ярославская ул., 25, Вологда, Россия
5488	Магазин электроники	Камины	55.856218000000005	37.685138	Ярославское ш., 22, корп. 2, Москва, Россия
5489	Салон связи	Евросеть	55.691717000000004	37.896702000000005	ул. Побратимов, 7, Люберцы, Россия
5490	Магазин электроники	Sj4cam	55.78929399999999	37.498913	ул. Маршала Бирюзова, 1, Москва, Россия
5491	Магазин электроники	ТВ-Сток	55.732177	37.697097	Средняя Калитниковская ул., 28, стр. 2, Москва, Россия
5492	Салон связи	Тариф Мобайл	55.7652	37.602705	Малый Палашёвский пер., 6, Москва, Россия
5493	Магазин электроники	Цифровой супермаркет DNS	51.65705	39.185396000000004	ул. 20-летия Октября, 123, Воронеж, Россия
5494	Магазин электроники	Мир кино	55.712127	37.499390000000005	Минская ул., 1Г, корп. 2, Москва, Россия
5495	Магазин электроники	Цифровой супермаркет DNS	56.129006999999994	40.393015999999996	Октябрьский просп., 7, Владимир, Россия
5496	Магазин электроники	S3	59.856777	30.269901	Автомобильная ул., 8, Санкт-Петербург, Россия
5497	Магазин электроники	Цифровой супермаркет DNS	56.085035999999995	54.240331000000005	Парковая ул., 23, Нефтекамск, Россия
5498	Салон связи	Салон-магазин МТС	55.70643100000001	37.022618	24, посёлок Горки-10, Россия
5499	Магазин электроники	Парк	44.957799	34.108349	просп. Кирова, 82, Симферополь, Россия
5500	Салон связи	Салон-магазин МТС	55.834853	37.29911	ул. Ленина, 55, Красногорск, Россия
5501	Салон связи	Магазин Гаджет	57.043022	34.967893	ул. Степана Разина, 2-4, Торжок, Россия
5502	Магазин электроники	Смирнов бэттериз	56.119614	40.345055	Ставровская ул., 7, Владимир, Россия
5503	Салон связи	Связной	55.9009	38.0619	Институтская ул., 27А, микрорайон Щёлково-3, Щёлково, Россия
5504	Магазин электроники	Цифровой супермаркет DNS	56.515393	84.978128	просп. Мира, 21, Томск, Россия
5505	Салон связи	Телефон.ру	55.705452	37.637749	Автозаводская ул., 18, Москва, Россия
5506	Салон связи	НОУ-ХАУ	55.569589	37.578138	бул. Дмитрия Донского, 9, стр. 2, Москва, Россия
5507	Салон связи	НОУ-ХАУ	55.74108199999999	37.415645	Ярцевская ул., 25А, Москва, Россия
5508	Салон связи	Связной	55.663000000000004	37.481	просп. Вернадского, 86А, Москва, Россия
5509	Магазин электроники	Цифровой супермаркет DNS	55.349217	86.13823599999999	Октябрьский просп., 36, Кемерово, Россия
5510	Магазин электроники	Цифровой супермаркет DNS	55.711642000000005	37.676697	7-я Кожуховская ул., 9, Москва, Россия
5511	Салон связи	Билайн	55.72806800000001	37.580013	пер. Хользунова, 1, Москва, Россия
5512	Салон связи	Связной	55.8095	37.4646	Щукинская ул., 42, Москва, Россия
5513	Магазин электроники	НОУ-ХАУ	55.897288	37.667087	Осташковское ш., 1, Мытищи, Россия
5514	Магазин электроники	Корпорация Атлас	55.780806000000005	37.712956	Большая Семёновская ул., 40, стр. 4, Москва, Россия
5515	Магазин электроники	Плазма	56.374914000000004	38.713496	ул. Королёва, 4К3, Александров, Россия
5516	Салон связи	Салон-магазин МТС	55.691729	37.535637	Ломоносовский просп., 23А, стр. 1, Москва, Россия
5517	Салон связи	Евросеть	55.612299	40.677827	ул. Калинина, 37, Гусь-Хрустальный, Россия
5518	Салон связи	Салон-магазин МТС	56.313461	38.135214000000005	просп. Красной Армии, 139, Сергиев Посад, Россия
5519	Магазин электроники	DNS TechnoPoint	44.951027	34.102045000000004	просп. Кирова, 25, Симферополь, Россия
5520	Салон связи	Сотовые телефоны	56.837101000000004	35.894586	просп. Чайковского, 102, Тверь, Россия
5521	Салон связи	МегаФон	55.68930600000001	37.600707	Большая Черёмушкинская ул., 1, Москва, Россия
5522	Магазин электроники	Цифровой супермаркет DNS	54.976399	73.386777	ул. Пушкина, 59, Омск, Россия
5523	Магазин электроники	Яркий фотомаркет	59.98881899999999	30.225578000000002	ул. Савушкина, 119, корп. 3, Санкт-Петербург, Россия
5524	Салон связи	Мобил элемент	55.818912	37.576577	ул. Яблочкова, 23Д, Москва, Россия
5525	Магазин электроники	Цифромир	55.549117	94.702591	Россия, Красноярский край, Рыбинский район, поселок городского типа Саянский
5526	Магазин электроники	Эльдорадо	53.622370999999994	55.902248	ул. Артёма, 96, Стерлитамак, Россия
5527	Магазин электроники	Цифровой супермаркет DNS	43.801955	131.950943	ул. Некрасова, 86, Уссурийск, Россия
5528	Салон связи	Eurocell	55.793666	37.592965	ул. Сущёвский Вал, 5, стр. 20, Москва, Россия
5529	Магазин электроники	М.Видео	61.24	73.393	ул. Энгельса, 11, Сургут, Россия
5530	Магазин электроники	Мобильная электроника	55.933948	37.843202000000005	Лесная ул., 12, микрорайон Юбилейный, Королёв, Россия
5531	Магазин электроники	НОУ-ХАУ	55.08408000000001	38.800140999999996	ул. Октябрьской Революции, 362, Коломна, Россия
5532	Салон связи	Связной	55.7518	37.5993	ул. Арбат, 1, Москва, Россия
5533	Салон связи	Мобильная электроника	55.916148	37.771885	Олимпийский просп., с10, Мытищи, Россия
5534	Салон связи	Салон-магазин МТС	55.61251899999999	37.720371	Ореховый бул., 15, Москва, Россия
5535	Салон связи	Билайн	56.853719999999996	35.865292	просп. Калинина, 15, стр. 1, Тверь, Россия
5536	Магазин электроники	Panasonic	55.74149	37.504042999999996	Багратионовский пр., 7, корп. 3, Москва, Россия
5537	Салон связи	Салон сотовой связи	56.132624	40.359545000000004	просп. Строителей, 23, Владимир, Россия
5538	Магазин электроники	Максимус	54.910027	37.482313	111А, д. Борисово, Россия
5539	Салон связи	Gsm-сервис	55.082039	38.812152000000005	ул. Октябрьской Революции, 385Б, Коломна, Россия
5540	Магазин электроники	Магазин Радио Электро Комплект	55.840073	37.486247999999996	Кронштадтский бул., 3, стр. 3, Москва, Россия
5541	Магазин электроники	Спортивный меломан	59.92793100000001	30.317106	пер. Гривцова, 24, Санкт-Петербург, Россия
5542	Магазин электроники	Империя телевидения	55.99553	37.85709	Кудринское ш., 2Б, Пушкино, Россия
5543	Салон связи	Салон-магазин МТС	55.71925	37.608785	ул. Шаболовка, 30/12, Москва, Россия
5544	Магазин электроники	Электроника СК	55.722818999999994	37.402458	Запорожская ул., 5, Москва, Россия
5545	Магазин электроники	Цифровой супермаркет DNS	56.012327	37.477143	ул. Ленина, 16, Лобня, Россия
5546	Магазин электроники	Все для дома	55.975126	37.943232	ул. Бережок, 3, Ивантеевка, Россия
5547	Салон связи	Business-Mobila	55.755029	37.626717	ул. Ильинка, 8, стр. 2, Москва, Россия
5548	Магазин электроники	Сервис-центр Тамонтен	55.86383299999999	37.545581	Дмитровское ш., 89, Москва, Россия
5549	Магазин электроники	Tvhd.ru	55.609787	37.605131	Кировоградская ул., 15, Москва, Россия
5550	Салон связи	Airoom Саратов	51.533745	46.025744	Большая Казачья ул., 39/50, Саратов, Россия
5551	Магазин электроники	М.Видео	48.485369	135.067413	ул. Льва Толстого, 19, Хабаровск, Россия
