stop_id;stop_sequence;route_id;service_id;using_trip_id;using_trip_id__next;stop_id__using_trip_id;stop_id__using_trip_id__next;time
4125;14;14150226;1;14150226_1_10_1;14150226_1_1_1;4125__974;3710__974;-687.0
3710;41;14150226;1;14150226_1_1_1;141500183_1_10_2;3710__974;2119__236;281.0
2119;9;141500183;1;141500183_1_10_2;141500229_1_1_1;2119__236;2119__459;-436.0
2119;24;141500229;1;141500229_1_1_1;141500183_1_10_2;2119__459;2120__236;437.0
2120;10;141500183;1;141500183_1_10_2;141500229_1_1_1;2120__236;2120__459;-436.0
2120;25;141500229;1;141500229_1_1_1;141500183_1_10_2;2120__459;9217__236;439.0
9217;11;141500183;1;141500183_1_10_2;141500229_1_1_1;9217__236;9217__459;-437.0
9217;26;141500229;1;141500229_1_1_1;141500011_1_10_10;9217__459;8350__361;697.0
8350;13;141500011;1;141500011_1_10_10;141500273_1_10_1;8350__361;11352__667;-6.0
11352;1;141500273;1;141500273_1_10_1;141500235_1_10_1;11352__667;5358__474;-296.0
5358;10;141500235;1;141500235_1_10_1;141500327_1_1_1;5358__474;7135__464;-348.0
7135;20;141500327;1;141500327_1_1_1;141500229_1_1_1;7135__464;7135__459;-38.0
7135;32;141500229;1;141500229_1_1_1;141500183_1_10_1;7135__459;7135__236;423.0
7135;14;141500183;1;141500183_1_10_1;141500235_1_10_1;7135__236;1002227__474;-50.0
1002227;1;141500235;1;141500235_1_10_1;141500235_1_11_1;1002227__474;1002227__474;92.0
1002227;23;141500235;1;141500235_1_11_1;141500229_1_1_1;1002227__474;2032__459;-464.0
2032;33;141500229;1;141500229_1_1_1;141500183_1_10_1;2032__459;2032__236;424.0
2032;15;141500183;1;141500183_1_10_1;141500229_1_1_1;2032__236;2033__459;-423.0
2033;34;141500229;1;141500229_1_1_1;141500183_1_10_1;2033__459;2033__236;425.0
2033;16;141500183;1;141500183_1_10_1;141500229_1_1_1;2033__236;2034__459;-424.0
2034;35;141500229;1;141500229_1_1_1;141500183_1_10_1;2034__459;2034__236;425.0
2034;17;141500183;1;141500183_1_10_1;141500011_1_10_1;2034__236;8357__361;-48.0
8357;6;141500011;1;141500011_1_10_1;141500219_1_10_1;8357__361;10346__405;17.0
10346;7;141500219;1;141500219_1_10_1;141500226_1_10_1;10346__405;1000282__443;175.0
1000282;8;141500226;1;141500226_1_10_1;141500018_1_10_2;1000282__443;1064__597;-132.0
1064;9;141500018;1;141500018_1_10_2;141500240_1_10_1;1064__597;845__500;594.0
845;22;141500240;1;141500240_1_10_1;141500018_1_10_2;845__500;878__597;-593.0
878;10;141500018;1;141500018_1_10_2;141500240_1_10_1;878__597;860__500;594.0
860;23;141500240;1;141500240_1_10_1;141500191_1_10_5;860__500;17124__294;-1373.0
17124;18;141500191;1;141500191_1_10_5;141500216_1_10_1;17124__294;17124__391;702.0
17124;4;141500216;1;141500216_1_10_1;141500216_1_10_1;17124__391;747__391;2.0
747;5;141500216;1;141500216_1_10_1;141500216_1_10_1;747__391;15403__391;1.0
15403;6;141500216;1;141500216_1_10_1;141500216_1_10_1;15403__391;17123__391;1.0
17123;7;141500216;1;141500216_1_10_1;141500196_1_10_1;17123__391;877__318;322.0
877;15;141500196;1;141500196_1_10_1;141500191_1_10_5;877__318;1573__294;-1008.0
1573;29;141500191;1;141500191_1_10_5;141500275_1_10_1;1573__294;1573__291;1148.0
1573;12;141500275;1;141500275_1_10_1;141500216_1_10_1;1573__291;1573__391;-460.0
1573;8;141500216;1;141500216_1_10_1;141500196_1_10_1;1573__391;726__318;321.0
726;16;141500196;1;141500196_1_10_1;141500191_1_10_5;726__318;742__294;-1007.0
742;30;141500191;1;141500191_1_10_5;141500196_1_10_1;742__294;1000716__318;1009.0
1000716;17;141500196;1;141500196_1_10_1;141500018_1_10_2;1000716__318;1000503__597;-256.0
1000503;7;141500018;1;141500018_1_10_2;141500018_1_10_2;1000503__597;1731__597;1.0
1731;8;141500018;1;141500018_1_10_2;141500191_1_10_5;1731__597;749__294;-766.0
749;23;141500191;1;141500191_1_10_5;141500216_1_10_2;749__294;1571__391;710.0
1571;9;141500216;1;141500216_1_10_2;141500191_1_10_5;1571__391;1099__294;-695.0
1099;32;141500191;1;141500191_1_10_5;141500216_1_10_2;1099__294;1099__391;696.0
1099;10;141500216;1;141500216_1_10_2;141500191_1_10_5;1099__391;15969__294;-694.0
15969;33;141500191;1;141500191_1_10_5;141500216_1_10_2;15969__294;15969__391;696.0
15969;11;141500216;1;141500216_1_10_2;141500260_1_10_1;15969__391;5335__594;24.0
5335;15;141500260;1;141500260_1_10_1;141500256_1_10_7;5335__594;1398__571;500.0
1398;33;141500256;1;141500256_1_10_7;141500256_1_10_7;1398__571;1271__571;1.0
1271;34;141500256;1;141500256_1_10_7;141500256_1_10_7;1271__571;133__571;2.0
133;35;141500256;1;141500256_1_10_7;141500256_1_10_2;133__571;77__571;-147.0
77;5;141500256;1;141500256_1_10_2;141500256_1_10_2;77__571;122__571;1.0
122;6;141500256;1;141500256_1_10_2;141500256_1_10_2;122__571;1267__571;1.0
1267;7;141500256;1;141500256_1_10_2;141500227_1_1_1;1267__571;15366__451;-721.0
15366;23;141500227;1;141500227_1_1_1;14150219_1_10_1;15366__451;15366__456к;520.0
15366;20;14150219;1;14150219_1_10_1;14150219_1_10_4;15366__456к;15367__456к;36.0
15367;18;14150219;1;14150219_1_10_4;141500287_1_10_1;15367__456к;7840__845;452.0
7840;41;141500287;1;141500287_1_10_1;141500287_1_10_1;7840__845;8009__845;-61.0
8009;6;141500287;1;141500287_1_10_1;141500287_1_10_1;8009__845;8008__845;1.0
8008;7;141500287;1;141500287_1_10_1;141500287_1_10_1;8008__845;8005__845;57.0
8005;39;141500287;1;141500287_1_10_1;141500287_1_10_1;8005__845;8006__845;1.0
8006;40;141500287;1;141500287_1_10_1;141500251_1_10_11;8006__845;2664__553;-83.0
2664;12;141500251;1;141500251_1_10_11;141500251_1_10_11;2664__553;2665__553;2.0
2665;13;141500251;1;141500251_1_10_11;141500251_1_10_11;2665__553;2666__553;2.0
2666;14;141500251;1;141500251_1_10_11;141500251_1_10_11;2666__553;1002921__553;2.0
1002921;16;141500251;1;141500251_1_10_11;141500251_1_10_11;1002921__553;2667__553;-1.0
2667;15;141500251;1;141500251_1_10_11;14150226_1_1_1;2667__553;3709__974;-833.0
3709;40;14150226;1;14150226_1_1_1;14150227_1_1_1;3709__974;6509__С13;-9.0
6509;20;14150227;1;14150227_1_1_1;14150222_1_1_1;6509__С13;8037__325;104.0
8037;56;14150222;1;14150222_1_1_1;14150227_1_1_1;8037__325;6510__С13;-103.0
6510;21;14150227;1;14150227_1_1_1;14150227_1_1_1;6510__С13;6511__С13;-39.0
6511;1;14150227;1;14150227_1_1_1;14150227_1_1_1;6511__С13;6511__С13;0.0
6511;1;14150227;1;14150227_1_1_1;14150227_1_1_1;6511__С13;6511__С13;41.0
6511;22;14150227;1;14150227_1_1_1;14150227_1_1_1;6511__С13;6511__С13;0.0
6511;22;14150227;1;14150227_1_1_1;141500287_1_10_1;6511__С13;1001230__845;884.0
1001230;22;141500287;1;141500287_1_10_1;14150222_1_1_1;1001230__845;1001230__325;-871.0
1001230;10;14150222;1;14150222_1_1_1;141500287_1_10_1;1001230__325;5455__845;888.0
5455;32;141500287;1;141500287_1_10_1;14150222_1_1_1;5455__845;8036__325;-799.0
8036;57;14150222;1;14150222_1_1_1;141500287_1_10_1;8036__325;7435__845;790.0
7435;26;141500287;1;141500287_1_10_1;141500287_1_10_1;7435__845;7434__845;2.0
7434;27;141500287;1;141500287_1_10_1;141500287_1_10_1;7434__845;5481__845;-26.0
5481;12;141500287;1;141500287_1_10_1;141500287_1_10_1;5481__845;5447__845;4.0
5447;14;141500287;1;141500287_1_10_1;141500287_1_10_1;5447__845;11336__845;1.0
11336;15;141500287;1;141500287_1_10_1;141500287_1_10_1;11336__845;1001727__845;4.0
1001727;17;141500287;1;141500287_1_10_1;14150222_1_1_1;1001727__845;1001727__325;-876.0
1001727;2;14150222;1;14150222_1_1_1;14150222_1_1_1;1001727__325;1001233__325;107.0
1001233;61;14150222;1;14150222_1_1_1;14150222_1_1_1;1001233__325;1001231__325;1.0
1001231;62;14150222;1;14150222_1_1_1;14150222_1_1_1;1001231__325;8035__325;-88.0
8035;14;14150222;1;14150222_1_1_1;141500327_1_1_1;8035__325;5566__464;-94.0
5566;33;141500327;1;141500327_1_1_1;141500287_1_10_1;5566__464;5566__845;980.0
5566;35;141500287;1;141500287_1_10_1;14150222_1_1_1;5566__845;8034__325;-885.0
8034;15;14150222;1;14150222_1_1_1;141500287_1_10_1;8034__325;6497__845;877.0
6497;31;141500287;1;141500287_1_10_1;141500287_1_10_1;6497__845;11335__845;3.0
11335;33;141500287;1;141500287_1_10_1;141500327_1_1_1;11335__845;5456__464;-977.0
5456;32;141500327;1;141500327_1_1_1;141500287_1_10_1;5456__464;5456__845;979.0
5456;34;141500287;1;141500287_1_10_1;141500327_1_1_1;5456__845;5448__464;-966.0
5448;38;141500327;1;141500327_1_1_1;141500287_1_10_1;5448__464;5448__845;937.0
5448;16;141500287;1;141500287_1_10_1;14150222_1_1_1;5448__845;5448__325;-750.0
5448;70;14150222;1;14150222_1_1_1;141500253_1_10_1;5448__325;1001081__559;464.0
1001081;10;141500253;1;141500253_1_10_1;141500256_1_10_2;1001081__559;1001081__571;45.0
1001081;8;141500256;1;141500256_1_10_2;141500253_1_10_1;1001081__571;1002770__559;-43.0
1002770;11;141500253;1;141500253_1_10_1;141500256_1_10_2;1002770__559;1002770__571;44.0
1002770;9;141500256;1;141500256_1_10_2;141500253_1_10_1;1002770__571;1913__559;-42.0
1913;12;141500253;1;141500253_1_10_1;141500256_1_10_2;1913__559;1913__571;43.0
1913;10;141500256;1;141500256_1_10_2;141500253_1_10_1;1913__571;1914__559;-35.0
1914;16;141500253;1;141500253_1_10_1;141500256_1_10_2;1914__559;1914__571;43.0
1914;14;141500256;1;141500256_1_10_2;141500260_1_10_1;1914__571;1001090__594;-376.0
1001090;12;141500260;1;141500260_1_10_1;141500245_1_10_2;1001090__594;5802__541;9.0
5802;24;141500245;1;141500245_1_10_2;141500270_1_10_1;5802__541;5802__650;404.0
5802;5;141500270;1;141500270_1_10_1;141500305_1_1_1;5802__650;5802__С9;-722.0
5802;33;141500305;1;141500305_1_1_1;141500245_1_10_2;5802__С9;5803__541;319.0
5803;25;141500245;1;141500245_1_10_2;141500270_1_10_1;5803__541;5803__650;404.0
5803;6;141500270;1;141500270_1_10_1;141500305_1_1_1;5803__650;5803__С9;-722.0
5803;34;141500305;1;141500305_1_1_1;141500245_1_10_2;5803__С9;5881__541;319.0
5881;26;141500245;1;141500245_1_10_2;141500291_1_10_1;5881__541;5881__957;-381.0
5881;30;141500291;1;141500291_1_10_1;141500245_1_10_2;5881__957;10628__541;362.0
10628;10;141500245;1;141500245_1_10_2;141500170_1_10_18;10628__541;10628__112;146.0
10628;14;141500170;1;141500170_1_10_18;141500244_1_10_1;10628__112;10628__530;382.0
10628;44;141500244;1;141500244_1_10_1;141500305_1_1_1;10628__530;10628__С9;-854.0
10628;15;141500305;1;141500305_1_1_1;141500288_1_10_1;10628__С9;10395__853;257.0
10395;16;141500288;1;141500288_1_10_1;141500245_1_10_2;10395__853;10395__541;71.0
10395;11;141500245;1;141500245_1_10_2;141500170_1_10_18;10395__541;10395__112;146.0
10395;15;141500170;1;141500170_1_10_18;141500244_1_10_1;10395__112;10395__530;381.0
10395;45;141500244;1;141500244_1_10_1;141500288_1_10_1;10395__530;10394__853;-597.0
10394;17;141500288;1;141500288_1_10_1;141500245_1_10_2;10394__853;10394__541;71.0
10394;12;141500245;1;141500245_1_10_2;141500304_1_10_2;10394__541;10394__713;141.0
10394;13;141500304;1;141500304_1_10_2;141500170_1_10_18;10394__713;10394__112;6.0
10394;16;141500170;1;141500170_1_10_18;141500205_1_10_1;10394__112;10394__350;276.0
10394;30;141500205;1;141500205_1_10_1;141500244_1_10_1;10394__350;10394__530;105.0
10394;46;141500244;1;141500244_1_10_1;141500288_1_10_1;10394__530;10379__853;-598.0
10379;18;141500288;1;141500288_1_10_1;141500245_1_10_2;10379__853;10379__541;71.0
10379;13;141500245;1;141500245_1_10_2;141500170_1_10_18;10379__541;10379__112;148.0
10379;17;141500170;1;141500170_1_10_18;141500205_1_10_1;10379__112;10379__350;275.0
10379;31;141500205;1;141500205_1_10_1;141500244_1_10_1;10379__350;10379__530;105.0
10379;47;141500244;1;141500244_1_10_1;141500245_1_10_2;10379__530;1000472__541;-527.0
1000472;14;141500245;1;141500245_1_10_2;141500291_1_10_1;1000472__541;1000472__957;-382.0
1000472;18;141500291;1;141500291_1_10_1;141500205_1_10_1;1000472__957;1000472__350;805.0
1000472;32;141500205;1;141500205_1_10_1;141500245_1_10_2;1000472__350;9280__541;-422.0
9280;15;141500245;1;141500245_1_10_2;141500291_1_10_1;9280__541;9280__957;-382.0
9280;19;141500291;1;141500291_1_10_1;141500205_1_10_1;9280__957;9280__350;805.0
9280;33;141500205;1;141500205_1_10_1;141500245_1_10_2;9280__350;15839__541;-422.0
15839;16;141500245;1;141500245_1_10_2;141500291_1_10_1;15839__541;15839__957;-382.0
15839;20;141500291;1;141500291_1_10_1;141500205_1_10_1;15839__957;15839__350;806.0
15839;34;141500205;1;141500205_1_10_1;141500245_1_10_2;15839__350;8916__541;-423.0
8916;17;141500245;1;141500245_1_10_2;141500245_1_10_2;8916__541;8917__541;1.0
8917;18;141500245;1;141500245_1_10_2;141500245_1_10_2;8917__541;8918__541;2.0
8918;19;141500245;1;141500245_1_10_2;141500245_1_10_2;8918__541;8920__541;2.0
8920;20;141500245;1;141500245_1_10_2;141500270_1_10_1;8920__541;8920__650;402.0
8920;1;141500270;1;141500270_1_10_1;141500305_1_1_1;8920__650;8920__С9;-722.0
8920;29;141500305;1;141500305_1_1_1;141500245_1_10_2;8920__С9;8659__541;321.0
8659;21;141500245;1;141500245_1_10_2;141500270_1_10_1;8659__541;8659__650;402.0
8659;2;141500270;1;141500270_1_10_1;141500305_1_1_1;8659__650;8659__С9;-722.0
8659;30;141500305;1;141500305_1_1_1;141500245_1_10_2;8659__С9;8660__541;321.0
8660;22;141500245;1;141500245_1_10_2;141500270_1_10_1;8660__541;8660__650;402.0
8660;3;141500270;1;141500270_1_10_1;141500305_1_1_1;8660__650;8660__С9;-721.0
8660;31;141500305;1;141500305_1_1_1;141500245_1_10_2;8660__С9;5801__541;320.0
5801;23;141500245;1;141500245_1_10_2;141500270_1_10_1;5801__541;5801__650;403.0
5801;4;141500270;1;141500270_1_10_1;141500305_1_1_1;5801__650;5801__С9;-721.0
5801;32;141500305;1;141500305_1_1_1;141500234_1_10_1;5801__С9;7341__471;130.0
7341;13;141500234;1;141500234_1_10_1;141500304_1_10_2;7341__471;7341__713;340.0
7341;28;141500304;1;141500304_1_10_2;141500271_1_1_1;7341__713;7341__658;-536.0
7341;29;141500271;1;141500271_1_1_1;141500248_1_1_1;7341__658;5144__551;78.0
5144;29;141500248;1;141500248_1_1_1;14150217_1_10_1;5144__551;5144__551к;485.0
5144;20;14150217;1;14150217_1_10_1;141500222_1_10_1;5144__551к;5144__429;-12.0
5144;1;141500222;1;141500222_1_10_1;141500248_1_1_1;5144__429;5145__551;-471.0
5145;30;141500248;1;141500248_1_1_1;14150217_1_10_1;5145__551;5145__551к;484.0
5145;21;14150217;1;14150217_1_10_1;141500222_1_10_1;5145__551к;5145__429;-12.0
5145;2;141500222;1;141500222_1_10_1;141500248_1_1_1;5145__429;5146__551;-471.0
5146;31;141500248;1;141500248_1_1_1;14150217_1_10_1;5146__551;5146__551к;484.0
5146;22;14150217;1;14150217_1_10_1;141500222_1_10_1;5146__551к;5146__429;-12.0
5146;3;141500222;1;141500222_1_10_1;141500248_1_1_1;5146__429;5147__551;-471.0
5147;32;141500248;1;141500248_1_1_1;14150217_1_10_1;5147__551;5147__551к;484.0
5147;23;14150217;1;14150217_1_10_1;141500222_1_10_1;5147__551к;5147__429;-12.0
5147;4;141500222;1;141500222_1_10_1;141500248_1_1_1;5147__429;5148__551;-471.0
5148;33;141500248;1;141500248_1_1_1;14150217_1_10_1;5148__551;5148__551к;484.0
5148;24;14150217;1;14150217_1_10_1;141500222_1_10_1;5148__551к;5148__429;-12.0
5148;5;141500222;1;141500222_1_10_1;141500304_1_10_2;5148__429;8941__713;-47.0
8941;10;141500304;1;141500304_1_10_2;141500271_1_1_1;8941__713;8941__658;-465.0
8941;57;141500271;1;141500271_1_1_1;141500170_1_10_1;8941__658;8941__112;178.0
8941;1;141500170;1;141500170_1_10_1;141500288_1_10_1;8941__112;10624__853;58.0
10624;2;141500288;1;141500288_1_10_1;141500304_1_10_2;10624__853;10624__713;231.0
10624;11;141500304;1;141500304_1_10_2;141500205_1_10_1;10624__713;10624__350;271.0
10624;21;141500205;1;141500205_1_10_1;141500244_1_10_1;10624__350;10624__530;46.0
10624;1;141500244;1;141500244_1_10_1;141500304_1_10_2;10624__530;10028__713;-316.0
10028;12;141500304;1;141500304_1_10_2;141500245_1_10_1;10028__713;10028__541;-149.0
10028;14;141500245;1;141500245_1_10_1;141500291_1_10_1;10028__541;10028__957;-375.0
10028;15;141500291;1;141500291_1_10_1;141500205_1_10_1;10028__957;10028__350;806.0
10028;29;141500205;1;141500205_1_10_1;141500244_1_10_1;10028__350;10028__530;35.0
10028;2;141500244;1;141500244_1_10_1;141500170_1_10_1;10028__530;10028__112;-605.0
10028;3;141500170;1;141500170_1_10_1;141500245_1_10_1;10028__112;10392__541;141.0
10392;15;141500245;1;141500245_1_10_1;141500244_1_10_1;10392__541;10392__530;466.0
10392;3;141500244;1;141500244_1_10_1;141500170_1_10_1;10392__530;10392__112;-605.0
10392;4;141500170;1;141500170_1_10_1;141500288_1_10_1;10392__112;10393__853;57.0
10393;5;141500288;1;141500288_1_10_1;141500305_1_1_1;10393__853;10393__С9;-238.0
10393;16;141500305;1;141500305_1_1_1;141500288_1_10_1;10393__С9;10396__853;240.0
10396;6;141500288;1;141500288_1_10_1;141500305_1_1_1;10396__853;10396__С9;-239.0
10396;17;141500305;1;141500305_1_1_1;141500288_1_10_1;10396__С9;10892__853;241.0
10892;7;141500288;1;141500288_1_10_1;141500271_1_1_1;10892__853;10892__658;-319.0
10892;6;141500271;1;141500271_1_1_1;141500170_1_10_1;10892__658;10539__112;263.0
10539;8;141500170;1;141500170_1_10_1;141500305_1_1_1;10539__112;10539__С9;-127.0
10539;57;141500305;1;141500305_1_1_1;141500170_1_10_1;10539__С9;10565__112;128.0
10565;9;141500170;1;141500170_1_10_1;141500305_1_1_1;10565__112;10565__С9;-127.0
10565;58;141500305;1;141500305_1_1_1;141500288_1_10_1;10565__С9;16579__853;187.0
16579;10;141500288;1;141500288_1_10_1;141500288_1_10_1;16579__853;16580__853;1.0
16580;11;141500288;1;141500288_1_10_1;141500288_1_10_1;16580__853;16581__853;1.0
16581;12;141500288;1;141500288_1_10_1;141500291_1_10_1;16581__853;16581__957;-313.0
16581;10;141500291;1;141500291_1_10_1;141500288_1_10_1;16581__957;16582__853;315.0
16582;13;141500288;1;141500288_1_10_1;141500291_1_10_1;16582__853;16582__957;-313.0
16582;11;141500291;1;141500291_1_10_1;141500288_1_10_1;16582__957;10399__853;315.0
10399;14;141500288;1;141500288_1_10_1;141500305_1_1_1;10399__853;10399__С9;-201.0
10399;52;141500305;1;141500305_1_1_1;141500288_1_10_1;10399__С9;10397__853;202.0
10397;15;141500288;1;141500288_1_10_1;141500305_1_1_1;10397__853;10397__С9;-201.0
10397;53;141500305;1;141500305_1_1_1;141500288_1_10_1;10397__С9;10029__853;206.0
10029;19;141500288;1;141500288_1_10_1;141500170_1_10_18;10029__853;10029__112;218.0
10029;18;141500170;1;141500170_1_10_18;141500244_1_10_1;10029__112;10029__530;381.0
10029;48;141500244;1;141500244_1_10_1;141500271_1_1_1;10029__530;7335__658;-906.0
7335;26;141500271;1;141500271_1_1_1;141500271_1_1_1;7335__658;7336__658;1.0
7336;27;141500271;1;141500271_1_1_1;141500271_1_1_1;7336__658;8461__658;1.0
8461;28;141500271;1;141500271_1_1_1;141500304_1_10_1;8461__658;7175__713;485.0
7175;1;141500304;1;141500304_1_10_1;141500271_1_1_1;7175__713;7175__658;-479.0
7175;30;141500271;1;141500271_1_1_1;14150217_1_10_1;7175__658;7175__551к;548.0
7175;9;14150217;1;14150217_1_10_1;141500271_1_1_1;7175__551к;7338__658;-546.0
7338;31;141500271;1;141500271_1_1_1;14150217_1_10_1;7338__658;7338__551к;548.0
7338;10;14150217;1;14150217_1_10_1;141500271_1_1_1;7338__551к;7339__658;-546.0
7339;32;141500271;1;141500271_1_1_1;14150217_1_10_1;7339__658;7339__551к;547.0
7339;11;14150217;1;14150217_1_10_1;141500271_1_1_1;7339__551к;5968__658;-539.0
5968;37;141500271;1;141500271_1_1_1;141500248_1_10_1;5968__658;5968__551;133.0
5968;26;141500248;1;141500248_1_10_1;141500271_1_1_1;5968__551;5969__658;-132.0
5969;38;141500271;1;141500271_1_1_1;141500248_1_10_1;5969__658;5969__551;133.0
5969;27;141500248;1;141500248_1_10_1;141500271_1_1_1;5969__551;8573__658;-129.0
8573;41;141500271;1;141500271_1_1_1;141500271_1_1_1;8573__658;6066__658;1.0
6066;42;141500271;1;141500271_1_1_1;141500271_1_1_1;6066__658;14362__658;1.0
14362;43;141500271;1;141500271_1_1_1;141500179_1_10_1;14362__658;14362__201;617.0
14362;10;141500179;1;141500179_1_10_1;141500248_1_1_1;14362__201;14362__551;-585.0
14362;12;141500248;1;141500248_1_1_1;141500271_1_1_1;14362__551;1001146__658;-29.0
1001146;45;141500271;1;141500271_1_1_1;141500271_1_1_1;1001146__658;1001033__658;1.0
1001033;46;141500271;1;141500271_1_1_1;141500271_1_1_1;1001033__658;1001034__658;2.0
1001034;47;141500271;1;141500271_1_1_1;141500271_1_1_1;1001034__658;10537__658;5.0
10537;49;141500271;1;141500271_1_1_1;141500170_1_10_1;10537__658;10537__112;193.0
10537;6;141500170;1;141500170_1_10_1;141500305_1_1_1;10537__112;10537__С9;-126.0
10537;55;141500305;1;141500305_1_1_1;141500271_1_1_1;10537__С9;10538__658;-66.0
10538;50;141500271;1;141500271_1_1_1;141500170_1_10_1;10538__658;10538__112;194.0
10538;7;141500170;1;141500170_1_10_1;141500305_1_1_1;10538__112;10538__С9;-127.0
10538;56;141500305;1;141500305_1_1_1;141500271_1_1_1;10538__С9;10893__658;-66.0
10893;51;141500271;1;141500271_1_1_1;141500271_1_1_1;10893__658;10398__658;1.0
10398;52;141500271;1;141500271_1_1_1;141500291_1_10_1;10398__658;10398__957;-54.0
10398;12;141500291;1;141500291_1_10_1;141500305_1_1_1;10398__957;10398__С9;63.0
10398;18;141500305;1;141500305_1_1_1;141500271_1_1_1;10398__С9;10461__658;-8.0
10461;53;141500271;1;141500271_1_1_1;141500291_1_10_1;10461__658;10461__957;-54.0
10461;13;141500291;1;141500291_1_10_1;141500305_1_1_1;10461__957;10461__С9;63.0
10461;19;141500305;1;141500305_1_1_1;141500271_1_1_1;10461__С9;10025__658;-8.0
10025;54;141500271;1;141500271_1_1_1;141500304_1_10_2;10025__658;8939__713;466.0
8939;8;141500304;1;141500304_1_10_2;141500271_1_1_1;8939__713;8939__658;-465.0
8939;55;141500271;1;141500271_1_1_1;141500304_1_10_2;8939__658;8940__713;466.0
8940;9;141500304;1;141500304_1_10_2;141500271_1_1_1;8940__713;8940__658;-465.0
8940;56;141500271;1;141500271_1_1_1;141500304_1_10_1;8940__658;8943__713;474.0
