id	stop_id	lat	lon	x	y	stop_name	info	source_name
1673	6892	55.6326936	37.66813666	6193003.12301021	4532650.148969799	Районный центр «Эльбрус»	Районный центр «Эльбрус»	data.mos
1674	6893	55.63271755	37.64017304	6193005.789112015	4528718.297895011	Деловая ул., 15	Деловая ул., 15	data.mos
1675	6894	55.63438913	37.63548508	6193191.868546435	4528059.287751021	Тарный проезд	Тарный проезд	data.mos
1676	6878	55.57633768	37.66291863	6186729.610692623	4531916.350569974	Магазин	Магазин	data.mos
1677	7183	55.57480885	37.66945572	6186559.422115513	4532835.653220173	Бирюлёвские пруды	Бирюлёвские пруды	data.mos
1678	7056	55.7406752	37.86658874	6205023.579737253	4560596.381270161	Городецкая ул.	Городецкая ул.	data.mos
1679	7057	55.73870916	37.86776456	6204804.721165573	4560762.185345692	Городецкая ул., 12	Городецкая ул., 12	data.mos
1680	7058	55.73947993	37.86772471	6204890.522889492	4560756.565996353	Городецкая ул., 12	Городецкая ул., 12	data.mos
1681	7059	55.74115327	37.86667957	6205076.798246216	4560609.189245283	Городецкая ул.	Городецкая ул.	data.mos
1682	7060	55.7464923	37.77427126	6205671.136347146	4547586.805955326	Центр физической культуры и спорта	Центр физической культуры и спорта	data.mos
1683	7061	55.7469733	37.76696208	6205724.6810222175	4546557.475316123	Ул. Плеханова	Ул. Плеханова	data.mos
1684	7062	55.74726386	37.76221938	6205757.026013462	4545889.629040505	Ул. Плющева	Ул. Плющева	data.mos
1685	7063	55.74705218	37.76259541	6205733.461903651	4545942.578377748	Ул. Плющева	Ул. Плющева	data.mos
1686	7064	55.74669087	37.76762014	6205693.241058433	4546650.143831343	Ул. Плеханова	Ул. Плеханова	data.mos
1687	7075	55.76628981	37.83998811	6207874.985079321	4556846.09469206	Ивановское	Ивановское	data.mos
1688	7076	55.76599556	37.8402335	6207842.229319155	4556880.684788767	Ивановское	Ивановское	data.mos
1689	7078	55.82105594	37.76358907	6213971.522783639	4546082.498399031	Ул. Николая Химушина	Ул. Николая Химушина	data.mos
1690	7079	55.82125179	37.76052898	6213993.324705911	4545651.604655695	Ул. Николая Химушина, 9	Ул. Николая Химушина, 9	data.mos
1691	7083	55.68299077	37.56804193	6198602.178362953	4518583.06136116	Ул. Кржижановского	Ул. Кржижановского	data.mos
1692	7039	55.74268181	37.87076249	6205246.954540673	4561184.939755753	Новокосинская ул., 39	Новокосинская ул., 39	data.mos
1693	7110	55.81294664	37.73489068	6213068.799636949	4542042.154975845	Метро «Бульв. Рокоссовского»	Метро «Бульв. Рокоссовского»	data.mos
1694	7111	55.79569407	37.68302898	6211148.252329675	4534744.702168103	Охотничья ул.	Охотничья ул.	data.mos
1695	7116	55.79579391	37.682814	6211159.366467635	4534714.462985181	Охотничья ул.	Охотничья ул.	data.mos
1696	7117	55.79263076	37.68047038	6210807.246220333	4534384.814033241	Сокольническая Застава	Сокольническая Застава	data.mos
1697	7118	55.81315975	37.73543228	6213092.522933631	4542118.390394785	Метро «Бульв. Рокоссовского»	Метро «Бульв. Рокоссовского»	data.mos
1698	7119	55.79956143	37.82570661	6211578.764875588	4554833.177169844	16-я Парковая ул., 6	16-я Парковая ул., 6	data.mos
1699	7120	55.81570202	37.68489199	6213375.527135491	4535006.757658318	Ростокинский пр.	Ростокинский пр.	data.mos
1700	7129	55.70667886	37.40346649	6201239.124479617	4495495.021120095	Сколковское ш., 31	Сколковское ш., 31	data.mos
1701	7136	55.73604531	37.51832771	6204508.182740024	4511603.364108839	Метро «Парк Победы»	Метро «Парк Победы»	data.mos
1702	7138	55.71062771	37.40489499	6201678.708450836	4495695.204702845	Вяземская ул., 13	Вяземская ул., 13	data.mos
1703	7157	55.81283677	37.7787381	6213056.568964495	4548215.908185899	Поликлиника	Поликлиника	data.mos
1704	7158	55.81276615	37.77943848	6213048.707582056	4548314.551974201	Поликлиника	Поликлиника	data.mos
1705	7159	55.81697392	37.77843898	6213517.114395832	4548173.77944082	Ул. Бирюсинка	Ул. Бирюсинка	data.mos
1706	7161	55.81462641	37.81218761	6213255.790777999	4552928.089700675	Муз. школа	Муз. школа	data.mos
1707	7168	55.8125181	37.78040392	6213021.094782365	4548450.529203794	Поликлиника	Поликлиника	data.mos
1708	7180	55.57452511	37.66980461	6186527.836323197	4532884.719453098	Бирюлёвские пруды	Бирюлёвские пруды	data.mos
1709	7047	55.74433267	37.8785909	6205430.727435244	4562288.947530775	Новокосинская ул., 51	Новокосинская ул., 51	data.mos
1710	7048	55.74353635	37.87438562	6205342.081498335	4561695.879974933	Новокосинская ул., 47	Новокосинская ул., 47	data.mos
1711	7049	55.74297908	37.86898691	6205280.046485702	4560934.55348863	Новокосинская ул., 39	Новокосинская ул., 39	data.mos
1712	7051	55.74524604	37.86046008	6205532.4033185495	4559732.212906038	Метро «Новокосино»	Метро «Новокосино»	data.mos
1713	7053	55.74392436	37.83291746	6205385.2745739585	4555849.467530438	Реутовская ул.	Реутовская ул.	data.mos
1714	7331	55.62670345	37.74344033	6192336.302562434	4543245.66569104	Ул. Мусы Джалиля, 10	Ул. Мусы Джалиля, 10	data.mos
1715	7332	55.6267625	37.74683336	6192342.875978366	4543723.33172398	Задонский пр., 14	Задонский пр., 14	data.mos
1716	7333	55.71304091	37.77760419	6201947.344646019	4548056.206609252	Муз. школа	Муз. школа	data.mos
1717	7349	55.60403716	37.73573164	6189813.102701461	4542160.528438778	Елецкая улица	Елецкая улица	data.mos
1718	7351	55.61474781	37.69371259	6191005.4068055255	4536247.573944031	Метро «Орехово»	Метро «Орехово»	data.mos
1719	7352	55.60267292	37.72668731	6189661.236199342	4540887.519783408	Ясеневая улица, 17	Ясеневая улица, 17	data.mos
1720	7353	55.60672623	37.7246308	6190112.448604569	4540598.083327773	Ул. Ген. Белова, 45	Ул. Ген. Белова, 45	data.mos
1721	7209	55.76827489	37.84269421	6208095.963174105	4557227.552054495	Ивановское	Ивановское	data.mos
1722	7210	55.7538382405	37.8419624478	6206488.882703004	4557124.399985154	Реутово	Реутово	data.mos
1723	7212	55.7537454198	37.842775261	6206478.549949944	4557238.977384256	Реутово	Реутово	data.mos
1724	7231	55.62647149	37.73542969	6192310.48089335	4542118.025826001	Ореховый пр., 9	Ореховый пр., 9	data.mos
1725	7232	55.62429256	37.73157071	6192067.923515276	4541574.849392706	Ореховый пр., 17	Ореховый пр., 17	data.mos
1726	7237	55.62468583	37.73245968	6192111.702131419	4541699.975169371	Ореховый пр., 17	Ореховый пр., 17	data.mos
1727	7238	55.62638668	37.73625434	6192301.039887336	4542234.104326922	Ореховый пр., 9	Ореховый пр., 9	data.mos
1728	7188	55.59693294	37.72688338	6189022.264548578	4540915.115403595	Каширское шоссе (МКАД)	Каширское шоссе (МКАД)	data.mos
1729	7262	55.60701809	37.74495079	6190144.938311152	4543458.30343963	14-й мкр. Орехово-Борисова	14-й мкр. Орехово-Борисова	data.mos
1730	7266	55.60930316	37.72330191	6190399.311139979	4540411.057531022	Культурный центр «Авангард»	Культурный центр «Авангард»	data.mos
1731	7275	55.67815803	37.6645479	6198064.2002070155	4532145.465162393	Метро «Коломенская»	Метро «Коломенская»	data.mos
1732	7289	55.60953494	37.74441923	6190425.112771555	4543383.4716207795	Ясеневая ул., 43	Ясеневая ул., 43	data.mos
1733	7290	55.60729086	37.74386981	6190175.302928655	4543306.126076205	14-й мкр. Орехово-Борисова	14-й мкр. Орехово-Борисова	data.mos
1734	7291	55.60589546	37.74219697	6190019.967711203	4543070.632686001	Тамбовская ул.	Тамбовская ул.	data.mos
1735	7292	55.60479314	37.73823181	6189897.258010111	4542512.460110865	Ясеневая улица, 30	Ясеневая улица, 30	data.mos
1736	7300	55.61952764	37.7177744	6191537.495047205	4539633.160851529	Ул. Ген. Белова, 17	Ул. Ген. Белова, 17	data.mos
1737	7301	55.61583074	37.71962454	6191125.958021691	4539893.52800419	Улица Генерала Белова, 25	Улица Генерала Белова, 25	data.mos
1738	7304	55.6150063	37.7204649	6191034.1817807015	4540011.792629428	Улица Генерала Белова, 25	Улица Генерала Белова, 25	data.mos
1739	7309	55.60472564	37.73901617	6189889.743944483	4542622.871502845	Ясеневая улица, 30	Ясеневая улица, 30	data.mos
1740	7317	55.61238385	37.72173063	6190742.251982071	4540189.922492889	Метро «Домодедовская»	Метро «Домодедовская»	data.mos
1741	7318	55.62055252	37.71769048	6191651.584166929	4539621.35108241	Ул. Ген. Белова, 17	Ул. Ген. Белова, 17	data.mos
1742	7319	55.62441315	37.71572615	6192081.347532671	4539344.921588877	Колледж управления	Колледж управления	data.mos
1743	7320	55.62391161	37.71556952	6192025.516355258	4539322.880215059	Колледж управления	Колледж управления	data.mos
1744	7321	55.61166756	37.71944367	6190662.514944011	4539868.074180442	Метро «Домодедовская»	Метро «Домодедовская»	data.mos
1745	7323	55.60521517	37.74493716	6189944.238174811	4543456.384632234	Тамбовская ул.	Тамбовская ул.	data.mos
1746	7324	55.60457779	37.749651	6189873.28535777	4544120.0117991455	Гурьевский проезд, 15	Гурьевский проезд, 15	data.mos
1747	7325	55.60650549	37.75334625	6190087.875940172	4544640.268665108	Гурьевский пр., 19	Гурьевский пр., 19	data.mos
1748	7326	55.60783123	37.75691487	6190235.456641896	4545142.721866969	Гурьевский пр., 27	Гурьевский пр., 27	data.mos
1749	7327	55.60875419	37.76053902	6190338.200079118	4545653.018367053	Гурьевский пр., 35	Гурьевский пр., 35	data.mos
1750	7330	55.62695305	37.74707136	6192364.087907336	4543756.837854086	Задонский пр., 14	Задонский пр., 14	data.mos
1751	7193	55.7313433487	37.6640917143	6203984.762802378	4532081.313961786	Метро «Пролетарская»	Метро «Пролетарская»	data.mos
1752	7194	55.80483956	37.48559672	6212166.323619529	4507010.589595164	52-я гор. б-ца	52-я гор. б-ца	data.mos
1753	7195	55.81514063	37.68563378	6213313.033486555	4535111.10146505	Ростокинский пр.	Ростокинский пр.	data.mos
1754	7198	55.88252054	37.65916633	6220813.730757451	4531388.705966339	Заревый пр.	Заревый пр.	data.mos
1755	7518	55.71129695	37.61325504	6201753.207906854	4524934.86494044	Хавская ул.	Хавская ул.	data.mos
1756	7524	55.68495853	37.55548116	6198821.228404156	4516819.13503251	Ул. Вавилова	Ул. Вавилова	data.mos
1757	7525	55.68366332	37.55918413	6198677.046286486	4517339.117327087	Ул. Ивана Бабушкина	Ул. Ивана Бабушкина	data.mos
1758	7526	55.68145099	37.56600375	6198430.770837419	4518296.816706533	Профсоюзная ул.	Профсоюзная ул.	data.mos
1759	7527	55.67855872	37.57433277	6198108.804813782	4519466.604526995	Новочеремушкинская ул.	Новочеремушкинская ул.	data.mos
1760	7528	55.67715419	37.57846359	6197952.453249378	4520046.815304371	Центр детского творчества	Центр детского творчества	data.mos
1761	7532	55.68861124	37.59617088	6199227.846221371	4522534.328079979	Ул. Шверника	Ул. Шверника	data.mos
1762	7536	55.69992624	37.61441684	6200487.426259697	4525098.132307365	Спортивная школа «Тринта»	Спортивная школа «Тринта»	data.mos
1763	7377	55.60596201	37.74291993	6190027.376023315	4543172.406441375	Тамбовская ул.	Тамбовская ул.	data.mos
1764	7390	55.72830094	37.61461908	6203646.083415109	4525126.55328785	Калужская пл.	Калужская пл.	data.mos
1765	7395	55.883331	37.51794623	6220903.950751959	4511549.823678947	Коровинское ш.	Коровинское ш.	data.mos
1766	7396	55.79372425	37.51001623	6210928.972970319	4510436.916142888	Песчаная пл.	Песчаная пл.	data.mos
1767	7426	55.70788732	37.64165592	6201373.649631461	4528926.7624609945	Даниловская наб.	Даниловская наб.	data.mos
1768	7427	55.71207986	37.64455718	6201840.361049392	4529334.636162035	Пожарная часть	Пожарная часть	data.mos
1769	7428	55.70769201	37.6420239	6201351.907821715	4528978.494055318	Даниловская наб.	Даниловская наб.	data.mos
1770	7356	55.60639106	37.72439526	6190075.13765084	4540564.9335702285	Ул. Ген. Белова, 45	Ул. Ген. Белова, 45	data.mos
1771	7355	55.60860263	37.72329715	6190321.328497093	4540410.387622467	Культурный центр «Авангард»	Культурный центр «Авангард»	data.mos
1772	7463	55.74665748	37.87606159	6205689.524100636	4561932.236737616	Суздальская ул., 42	Суздальская ул., 42	data.mos
1773	7464	55.7457135	37.87128146	6205584.440727716	4561258.124283881	Суздальская ул., 38	Суздальская ул., 38	data.mos
1774	7466	55.68936514	37.53079602	6199311.76998548	4513353.432702083	Просп. Вернадского	Просп. Вернадского	data.mos
1775	7467	55.68635856	37.53595649	6198977.079030852	4514077.84873859	Ул. Строителей, 7	Ул. Строителей, 7	data.mos
1776	7479	55.68492895	37.53903195	6198817.935573618	4514509.599251887	Ул. Строителей	Ул. Строителей	data.mos
1777	7480	55.68738039	37.53470896	6199090.828626128	4513902.718479819	Ул. Строителей, 7	Ул. Строителей, 7	data.mos
1778	7481	55.68922618	37.53156592	6199296.30102904	4513461.50648024	Просп. Вернадского	Просп. Вернадского	data.mos
1779	7488	55.77304674	37.71040534	6208627.163086247	4538596.189702445	Ул. Госпитальный Вал	Ул. Госпитальный Вал	data.mos
1780	7503	55.7781224	37.71970285	6209192.182972886	4539904.548584855	Кирпичная ул.	Кирпичная ул.	data.mos
1781	7504	55.77839483	37.719595	6209222.509741764	4539889.370837599	Кирпичная ул.	Кирпичная ул.	data.mos
1782	7507	55.71186898	37.61417684	6201816.885995173	4525064.404978285	Хавская ул.	Хавская ул.	data.mos
1783	7368	55.61188656	37.75895574	6190686.893912495	4545430.08239926	Парк «Шмелёвский ручей»	Парк «Шмелёвский ручей»	data.mos
1784	7369	55.61070946	37.75190441	6190555.859739882	4544437.267898777	Школа № 949	Школа № 949	data.mos
1785	7371	55.61064578	37.74561234	6190548.770914707	4543551.435708398	Метро «Зябликово»	Метро «Зябликово»	data.mos
1786	7376	55.61280525	37.74437915	6190789.162015491	4543377.829270496	Метро «Красногвардейская»	Метро «Красногвардейская»	data.mos
1787	7692	55.7343297979	37.6242374258	6204317.212806602	4526478.317885165	Б. Ордынский пер. - Театр «Глас»	Б. Ордынский пер. - Театр «Глас»	data.mos
1788	7693	55.7373494806	37.6242592769	6204653.362347124	4526481.389043047	Иверский пер.	Иверский пер.	data.mos
1789	7694	55.74009066	37.62448997	6204958.509042104	4526513.812863168	Метро «Третьяковская»	Метро «Третьяковская»	data.mos
1790	7695	55.74266147	37.62486865	6205244.69030223	4526567.036399246	3-й Кадашевский пер.	3-й Кадашевский пер.	data.mos
1791	7696	55.74705054	37.62497709	6205733.279339686	4526582.277708961	Б. Москворецкий мост	Б. Москворецкий мост	data.mos
1792	7697	55.7802898	37.55751537	6209433.456837231	4517104.781780719	Ин-т им. Герцена	Ин-т им. Герцена	data.mos
1793	7700	55.78447676	37.55906087	6209899.547092403	4517321.808367739	1-й Боткинский пр.	1-й Боткинский пр.	data.mos
1794	7723	55.76839348	37.68438386	6208109.164552517	4534935.2822113875	Лефортовская пл.	Лефортовская пл.	data.mos
1795	7724	55.7658632498	37.6829036994	6207827.500615064	4534727.080132238	МГТУ им. Баумана	МГТУ им. Баумана	data.mos
1796	7725	55.76345938	37.68184275	6207559.903052995	4534577.847618267	Технический пер.	Технический пер.	data.mos
1797	7726	55.76400304	37.67292265	6207620.423007359	4533323.236036079	Доброслободская ул.	Доброслободская ул.	data.mos
1798	7733	55.76374621	37.67327306	6207591.832822539	4533372.518337441	Доброслободская ул.	Доброслободская ул.	data.mos
1799	7734	55.76333699	37.68213809	6207546.278660516	4534619.389753291	Технический пер.	Технический пер.	data.mos
1800	7735	55.765826578	37.6832139881	6207823.418328961	4534770.725560332	МГТУ им. Баумана	МГТУ им. Баумана	data.mos
1801	7737	55.77107714	37.68623551	6208407.9082171805	4535195.744514273	Госпитальный пер.	Госпитальный пер.	data.mos
1802	7745	55.58945057	37.64582029	6188189.330930251	4529512.215486837	Медынская ул., 8	Медынская ул., 8	data.mos
1803	7746	55.58772948	37.64578693	6187997.7400678415	4529507.525400214	Медынская улица	Медынская улица	data.mos
1804	7571	55.71038788	37.60079179	6201652.01069736	4523183.568989872	Университет дружбы народов	Университет дружбы народов	data.mos
1805	7576	55.74430251	37.63462863	6205427.370039402	4527938.896753686	Комиссариатский мост	Комиссариатский мост	data.mos
1806	7577	55.74993769	37.64228822	6206054.67540753	4529015.65301288	Яузские ворота	Яузские ворота	data.mos
1807	7578	55.75269798	37.64749049	6206361.949484772	4529747.031809101	Воронцово Поле	Воронцово Поле	data.mos
1808	7583	55.76306613	37.6411424	6207516.12666324	4528854.570899749	Б. Харитоньевский пер.	Б. Харитоньевский пер.	data.mos
1809	7586	55.75329104	37.64686429	6206427.968621982	4529658.992643487	Воронцово Поле	Воронцово Поле	data.mos
1810	7587	55.74443474	37.63439908	6205442.08981567	4527906.629194004	Комиссариатский мост	Комиссариатский мост	data.mos
1811	7588	55.74257538	37.63027594	6205235.106807268	4527327.061476022	Метро «Новокузнецкая»	Метро «Новокузнецкая»	data.mos
1812	7594	55.7100416	37.59523053	6201613.462984087	4522402.213220623	Ул. Орджоникидзе	Ул. Орджоникидзе	data.mos
1813	7596	55.70241018	37.58021903	6200763.937195658	4520293.39236806	Просп. 60-летия Октября	Просп. 60-летия Октября	data.mos
1814	7597	55.69953192	37.57519745	6200443.5307580875	4519588.053937141	Ул. Бардина	Ул. Бардина	data.mos
1815	7598	55.69725706	37.57109174	6200190.294501262	4519011.395280248	Ул. Ляпунова	Ул. Ляпунова	data.mos
1816	7599	55.69473679	37.56676339	6199909.7393282	4518403.500622247	Ул. Губкина	Ул. Губкина	data.mos
1817	7600	55.68744489	37.55619626	6199098.008733285	4516919.549533315	Больница им. Виноградова	Больница им. Виноградова	data.mos
1818	7604	55.68017942	37.5855254	6198289.220312511	4521038.784514398	Черемушки	Черемушки	data.mos
1819	7605	55.7473783	37.68947773	6205769.765415989	4535651.826974626	МЦД Москва-Товарная	МЦД Москва-Товарная	data.mos
1820	7618	55.82457407	37.74854824	6214363.159223783	4543964.758470773	Открытое ш., 19	Открытое ш., 19	data.mos
1821	7619	55.82792931	37.74627128	6214736.662832073	4543644.201371843	Лесное хоз-во	Лесное хоз-во	data.mos
1822	7621	55.82582636	37.72880168	6214502.563508909	4541185.1079260735	Социальный Университет	Социальный Университет	data.mos
1823	5788	55.7307568	37.46051979	6203919.4684997685	4503493.185148014	Ул. Герасима Курина	Ул. Герасима Курина	data.mos
1824	7552	55.67715779	37.57975688	6197952.853999545	4520228.476119317	Центр детского творчества	Центр детского творчества	data.mos
1825	7553	55.67881237	37.57396122	6198137.041002622	4519414.418569424	Новочеремушкинская ул.	Новочеремушкинская ул.	data.mos
1826	7554	55.68117325	37.56714436	6198399.852962045	4518457.00449585	Профсоюзная ул.	Профсоюзная ул.	data.mos
1827	7555	55.68357592	37.56003437	6198667.316962991	4517458.514258266	Ул. Ивана Бабушкина	Ул. Ивана Бабушкина	data.mos
1828	7622	55.8213682444	37.7350612141	6214006.288350419	4542066.159233559	Мясокомбинат	Мясокомбинат	data.mos
1829	7624	55.82109203	37.74324244	6213975.540304062	4543217.807688542	Объединение «Колосс»	Объединение «Колосс»	data.mos
1830	7625	55.82102117	37.74947868	6213967.652204945	4544095.75137826	Открытое ш.	Открытое ш.	data.mos
1831	7627	55.81754904	37.78524638	6213581.136461376	4549132.591440427	Иркутская ул.	Иркутская ул.	data.mos
1832	7630	55.81731255	37.74276805	6213554.810514998	4543151.025649082	Плодоовощной комбинат	Плодоовощной комбинат	data.mos
1833	7631	55.83309715	37.74521494	6215311.944149374	4543495.490081226	Клиническая б-ца	Клиническая б-ца	data.mos
1834	7633	55.8238497	37.74883348	6214282.522724237	4544004.916088723	Открытое ш., 19	Открытое ш., 19	data.mos
1835	7636	55.80687498	37.68165091	6212392.90553748	4534550.863745396	6-й Лучевой просек	6-й Лучевой просек	data.mos
1836	7637	55.81043692	37.68302168	6212789.418884516	4534743.675345402	Санаторий «Сокольники»	Санаторий «Сокольники»	data.mos
1837	7638	55.81493462	37.68484037	6213290.100558257	4534999.496575672	Ростокинский пр.	Ростокинский пр.	data.mos
1838	7639	55.81729307	37.68881074	6213552.642011317	4535557.999991339	Богатырский мост	Богатырский мост	data.mos
1839	7642	55.8257444218	37.6968006263	6214493.442190209	4536682.010763956	Учебный центр Минздрава	Учебный центр Минздрава	data.mos
1840	7643	55.82591586	37.7041726	6214512.526603335	4537719.201535415	Кадетский корпус	Кадетский корпус	data.mos
1841	7645	55.8266007473	37.720997938	6214588.767908822	4540086.808246169	РГСУ	РГСУ	data.mos
1842	7647	55.8267325661	37.7197407802	6214603.441910515	4539909.886513046	РГСУ	РГСУ	data.mos
1843	7649	55.82609522	37.70320027	6214532.492867203	4537582.39485692	Кадетский корпус	Кадетский корпус	data.mos
1844	7650	55.82593781	37.69645635	6214514.970066158	4536633.575754178	Учебный центр Минздрава	Учебный центр Минздрава	data.mos
1845	7653	55.81730118	37.68826911	6213553.544812388	4535481.808302024	Богатырский мост	Богатырский мост	data.mos
1846	7654	55.81035215	37.68274182	6212779.9823312815	4534704.310133761	Санаторий «Сокольники»	Санаторий «Сокольники»	data.mos
1847	7655	55.80704923	37.68179616	6212412.302958749	4534571.294345394	6-й Лучевой просек	6-й Лучевой просек	data.mos
1848	7656	55.5992805	37.6537382	6189283.593732385	4530625.4550461285	Касимовская ул.	Касимовская ул.	data.mos
1849	7658	55.62267069	37.65801709	6191887.377772743	4531227.1063430505	Севанская ул.	Севанская ул.	data.mos
1850	7665	55.599330939	37.6533984916	6189289.208576181	4530577.690405542	Касимовская ул.	Касимовская ул.	data.mos
1851	7668	55.62839449	37.67786093	6192524.548274145	4534017.786212337	Ереванская улица, 28	Ереванская улица, 28	data.mos
1852	7670	55.6279697	37.67847778	6192477.260867652	4534104.547051181	Ереванская улица, 28	Ереванская улица, 28	data.mos
1853	7687	55.73560986	37.62801015	6204459.708667757	4527008.585194631	Вишняковский пер.	Вишняковский пер.	data.mos
1854	7688	55.7392087	37.62851694	6204860.329704004	4527079.818047059	Стар. Толмачевский пер.	Стар. Толмачевский пер.	data.mos
1855	7689	55.74230524	37.62863125	6205205.034960026	4527095.885178186	Метро «Новокузнецкая»	Метро «Новокузнецкая»	data.mos
1856	7556	55.6853891	37.55475974	6198869.159237307	4516717.834052297	Улица Вавилова	Улица Вавилова	data.mos
1857	7563	55.68651877	37.55564916	6198994.913526471	4516842.7255432205	Больница им. Виноградова	Больница им. Виноградова	data.mos
1858	6675	55.7311928	37.662891	6203968.003797755	4531912.465170048	Метро «Пролетарская»	Метро «Пролетарская»	data.mos
1859	6687	55.70452786	37.62297112	6200999.676254921	4526300.340971307	Платф. Тульская	Платф. Тульская	data.mos
1860	6688	55.70107349	37.62149439	6200615.13754551	4526092.793158562	Новоданиловский пр. - Академия водного транспорта	Новоданиловский пр. - Академия водного транспорта	data.mos
1861	6689	55.68158564	37.62540075	6198445.760006854	4526641.823599641	Платф. Нагатинская	Платф. Нагатинская	data.mos
1862	6693	55.67886073	37.64526073	6198142.424413197	4529433.547154251	2-й Нагатинский пр.	2-й Нагатинский пр.	data.mos
1863	6694	55.67834147	37.65022405	6198084.620654407	4530131.359156534	Ул. Садовники	Ул. Садовники	data.mos
1864	6695	55.67763401	37.65622879	6198005.866567451	4530975.650694619	МФЦ Нагатинский Затон	МФЦ Нагатинский Затон	data.mos
1865	6697	55.67916136	37.6684848	6198175.890391713	4532699.1088558445	9-й квартал	9-й квартал	data.mos
1866	6567	55.61376284	37.7301945	6190895.76044668	4541381.145767971	Бассейн	Бассейн	data.mos
1867	6568	55.61762222	37.72841469	6191325.3846630575	4541130.640175196	Школа № 438	Школа № 438	data.mos
1868	6860	55.58023769	37.67758004	6187163.757819911	4533978.278869257	Ягодная улица	Ягодная улица	data.mos
1869	6868	55.5858265	37.68439358	6187785.901303252	4534936.649457978	Лебедянская ул., 22	Лебедянская ул., 22	data.mos
1870	6869	55.58550476	37.6890074	6187750.0853702845	4535585.664508081	Лебедянская ул., 26	Лебедянская ул., 26	data.mos
1871	6877	55.57778238	37.66246056	6186890.433960972	4531851.935803996	Загорьевский проезд, 3	Загорьевский проезд, 3	data.mos
1872	6743	55.71152246	37.63109115	6201778.311565223	4527441.648631444	Свято-Данилов монастырь	Свято-Данилов монастырь	data.mos
1873	6756	55.75912657	37.71602887	6207077.57685009	4539387.521252839	Сортировочная	Сортировочная	data.mos
1874	3872	55.6535409	37.61989389	6195323.833830624	4525867.854679989	Метро «Варшавская»	Метро «Варшавская»	data.mos
1875	6766	55.77990769	37.66574339	6209390.920546604	4532313.583040905	Верхняя Красносельская ул.	Верхняя Красносельская ул.	data.mos
1876	6764	55.75256714	37.60989358	6206347.384442597	4524462.494452466	Метро «Библиотека им. Ленина»	Метро «Библиотека им. Ленина»	data.mos
1877	6767	55.7846912	37.6610321	6209923.418444009	4531651.065309487	Муз. школа	Муз. школа	data.mos
1878	6768	55.78604466	37.65937101	6210074.084922018	4531417.48717174	Ф-ка им. Бабаева	Ф-ка им. Бабаева	data.mos
1879	6769	55.78436204	37.66442628	6209886.776520419	4532128.362288278	Ул. Гаврикова	Ул. Гаврикова	data.mos
1880	6770	55.74325313	37.49802255	6205310.553592153	4508753.930562567	Метро «Багратионовская»	Метро «Багратионовская»	data.mos
1881	6771	55.74295213	37.49865944	6205277.0464254245	4508843.293891283	Метро «Багратионовская»	Метро «Багратионовская»	data.mos
1882	6772	55.74689924	37.49528758	6205716.436700729	4508370.19003375	Ул. Барклая	Ул. Барклая	data.mos
1883	6774	55.5968461588	37.6721987278	6189012.604109583	4533221.423034846	Педагогическая ул.	Педагогическая ул.	data.mos
1884	6779	55.61814812	37.65781344	6191383.927583266	4531198.47049376	Бакинская ул., 29	Бакинская ул., 29	data.mos
1885	6781	55.62347369	37.65734485	6191976.767323849	4531132.58091914	Севанская ул.	Севанская ул.	data.mos
1886	6782	55.62747551	37.6573073	6192422.247888496	4531127.300940707	Бакинская улица	Бакинская улица	data.mos
1887	6783	55.6283500051	37.6604337591	6192519.596237729	4531566.927572512	Кавказский бульв.	Кавказский бульв.	data.mos
1888	6786	55.63644351	37.65637098	6193420.56108193	4530995.644030358	Метро «Кантемировская»	Метро «Кантемировская»	data.mos
1889	6787	55.6422127045	37.6559117024	6194062.784875957	4530931.065145435	Пролетарский просп., 19	Пролетарский просп., 19	data.mos
1890	6788	55.5799079364	37.6840701565	6187127.049817072	4534891.155760185	Загорье	Загорье	data.mos
1891	6789	55.58091261	37.68234425	6187238.889570638	4534648.3880451135	Липецкая ул., 46	Липецкая ул., 46	data.mos
1892	6794	55.62874324	37.66052439	6192563.370946559	4531579.671900621	Кавказский бульв.	Кавказский бульв.	data.mos
1893	6795	55.62726285	37.65684951	6192398.574685584	4531062.930414376	Бакинская улица	Бакинская улица	data.mos
1894	6796	55.62229422	37.65676296	6191845.469324044	4531050.760535979	Севанская ул.	Севанская ул.	data.mos
1895	6798	55.61772268	37.65745166	6191336.567819103	4531147.599695296	Бакинская ул., 29	Бакинская ул., 29	data.mos
1896	6803	55.59539671	37.6720991	6188851.252207237	4533207.411378567	Педагогическая ул.	Педагогическая ул.	data.mos
1897	6806	55.58200917	37.68196839	6187360.958071462	4534595.51995481	Липецкая ул., 46	Липецкая ул., 46	data.mos
1898	6807	55.57974798	37.68355019	6187109.243552076	4534818.016163554	Загорье	Загорье	data.mos
1899	6808	55.64701418	37.64923875	6194597.282683673	4529992.828378937	Ул. Москворечье	Ул. Москворечье	data.mos
1900	6809	55.64423121	37.65387615	6194287.483880381	4530644.851544308	Студгородок	Студгородок	data.mos
1901	6811	55.62803115	37.65466288	6192484.10145036	4530755.470623868	Бакинская ул.	Бакинская ул.	data.mos
1902	6812	55.62821063	37.6492136	6192504.081072568	4529989.292374313	14-я гор. б-ца	14-я гор. б-ца	data.mos
